WBGene00043053,F47H4.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043054,T21B4.15,Q5WRM7,,,,,,,,,,,,,,,,,,,,,,
WBGene00043055,F19B2.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043056,Y53H1A.5,Q5ZEP9,,,,,,,,,,,,,,,,,,,,,,
WBGene00043057,M142.8,Q5WRN3, F5GUC0,,,,,,,,,,,,,,,,,,,,,
WBGene00043058,W05H5.8,Q5WRM6,,,,,,,,,,,,,,,,,,,,,,
WBGene00043059,T11A5.7,Q5WRN5,,,,,,,,,,,,,,,,,,,,,,
WBGene00043060,R144.12,Q629J5,,,,,,,,,,,,,,,,,,,,,,
WBGene00043061,Y54G2A.38,Q60F72,,,,,,,,,,,,,,,,,,,,,,
WBGene00043062,Y54G2A.39,Q60F71, Q95XX5,,,,,,,,,,,,,,,,,,,,,
WBGene00043064,Y59E9AL.7,G5EEU1,,,,,,,,,,,,,,,,,,,,,,
WBGene00043065,C55C3.7,Q629J2,,,,,,,,,,,,,,,,,,,,,,
WBGene00043066,Y73B6BL.42,Q65XS8,,,,,,,,,,,,,,,,,,,,,,
WBGene00043067,Y73B6BL.43,Q65XS9,,,,,,,,,,,,,,,,,,,,,,
WBGene00043068,F32E10.9,Q5WRR8,,,,,,,,,,,,,,,,,,,,,,
WBGene00043069,F20D6.12,Q5WRR5,,,,,,,,,,,,,,,,,,,,,,
WBGene00043097,C02D5.4,D7SFI3,,,,,,,,,,,,,,,,,,,,,,
WBGene00043120,C09H10.4,E3W727,,,,,,,,,,,,,,,,,,,,,,
WBGene00043147,C24D10.8,G5EG23,,,,,,,,,,,,,,,,,,,,,,
WBGene00043156,C27F2.9,Q95QU1,,,,,,,,,,,,,,,,,,,,,,
WBGene00043187,C40H5.1,D0FY30,,,,,,,,,,,,,,,,,,,,,,
WBGene00043239,F08D12.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043279,F22D6.8,Q14V30,,,,,,,,,,,,,,,,,,,,,,
WBGene00043283,F23B2.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043297,F28F5.4,Q4TTC7,,,,,,,,,,,,,,,,,,,,,,
WBGene00043302,F32D8.11,D0VWN9,,,,,,,,,,,,,,,,,,,,,,
WBGene00043308,F39B2.9,H2L2K0,,,,,,,,,,,,,,,,,,,,,,
WBGene00043327,F45D11.7,A0A0S4XRX8,,,,,,,,,,,,,,,,,,,,,,
WBGene00043328,F45D11.11,A0A0S4XR53,,,,,,,,,,,,,,,,,,,,,,
WBGene00043408,K03H6.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043419,K08A2.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043466,R05G6.3,W6RR29,,,,,,,,,,,,,,,,,,,,,,
WBGene00043469,R09H3.2,E7EM28,,,,,,,,,,,,,,,,,,,,,,
WBGene00043534,W02B12.13,D2YW04, A3FPK4,,,,,,,,,,,,,,,,,,,,,
WBGene00043537,W03G1.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043538,W03G1.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043666,Y45G5AM.4,Q4R151,,,,,,,,,,,,,,,,,,,,,,
WBGene00043702,Y54G2A.7,U4PB15,,,,,,,,,,,,,,,,,,,,,,
WBGene00043705,Y55F3AM.7,U4PM44, U4PBA8, U4PBN9, A0A7R9SV07, U4PEI2, A0A7R9SUP3,,,,,,,,,,,,,,,,,
WBGene00043707,Y55F3C.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043743,Y59E9AL.2,G5ECF8,,,,,,,,,,,,,,,,,,,,,,
WBGene00043948,ZC262.7,E9P841,,,,,,,,,,,,,,,,,,,,,,
WBGene00043952,ZC404.2,E0AHA6,,,,,,,,,,,,,,,,,,,,,,
WBGene00043980,F11D5.7,Q5WRR9,,,,,,,,,,,,,,,,,,,,,,
WBGene00043981,T14E8.4,Q5WRS0,,,,,,,,,,,,,,,,,,,,,,
WBGene00043982,B0403.6,Q5WRT2,,,,,,,,,,,,,,,,,,,,,,
WBGene00043983,C39D10.11,A0A1X7RBV1, A0A1X7RBQ0,,,,,,,,,,,,,,,,,,,,,
WBGene00043984,C56E6.7,Q5WRT3,,,,,,,,,,,,,,,,,,,,,,
WBGene00043985,C44C10.11,Q5TYJ7,,,,,,,,,,,,,,,,,,,,,,
WBGene00043986,T05A7.10,G5EE06,,,,,,,,,,,,,,,,,,,,,,
WBGene00043987,AC8.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043988,AC8.10,A4F2Z7,,,,,,,,,,,,,,,,,,,,,,
WBGene00043989,AC8.11,G5EFZ2,,,,,,,,,,,,,,,,,,,,,,
WBGene00043990,AC8.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043991,AC8.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043992,F58A4.14,Q5CZ52,,,,,,,,,,,,,,,,,,,,,,
WBGene00043993,T26G10.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00043994,C07A9.12,Q5CZ51,,,,,,,,,,,,,,,,,,,,,,
WBGene00043995,F40F12.9,D5MCP5, D5MCP3, D5MCP4,,,,,,,,,,,,,,,,,,,,
WBGene00043996,C44B9.6,Q5R3S7,,,,,,,,,,,,,,,,,,,,,,
WBGene00043997,Y79H2A.12,Q5TEB3,,,,,,,,,,,,,,,,,,,,,,
WBGene00043998,T21C12.8,Q5CZ45, F5GU83,,,,,,,,,,,,,,,,,,,,,
WBGene00044000,Y75B8A.41,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044001,C09G4.4,G5ED81,,,,,,,,,,,,,,,,,,,,,,
WBGene00044002,F40G12.15,Q5FC50,,,,,,,,,,,,,,,,,,,,,,
WBGene00044003,Y41E3.18,Q5FC17,,,,,,,,,,,,,,,,,,,,,,
WBGene00044004,C24A8.6,A0A2K5AU17, Q304D9,,,,,,,,,,,,,,,,,,,,,
WBGene00044005,F37C12.18,Q4TTD0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044006,H32K21.1,G5EGM0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044007,ZK1320.13,Q5FC82,,,,,,,,,,,,,,,,,,,,,,
WBGene00044008,C45G3.5,G5EF84,,,,,,,,,,,,,,,,,,,,,,
WBGene00044009,ZK822.6,Q5FC55,,,,,,,,,,,,,,,,,,,,,,
WBGene00044011,T06E4.12,Q5FC67,,,,,,,,,,,,,,,,,,,,,,
WBGene00044012,C08B6.13,Q5FC58,,,,,,,,,,,,,,,,,,,,,,
WBGene00044013,F15H10.9,Q5FC52,,,,,,,,,,,,,,,,,,,,,,
WBGene00044014,F15H10.10,Q5FC53,,,,,,,,,,,,,,,,,,,,,,
WBGene00044015,K06A4.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044016,C35A5.10,Q5FC62,,,,,,,,,,,,,,,,,,,,,,
WBGene00044018,T04B2.8,Q5FC70,,,,,,,,,,,,,,,,,,,,,,
WBGene00044019,C55A6.12,Q5FC47, N1NVC0,,,,,,,,,,,,,,,,,,,,,
WBGene00044020,ZK856.14,G5EGG1, G5EC76,,,,,,,,,,,,,,,,,,,,,
WBGene00044021,R02E4.2,Q2L6X1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044022,AC3.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044024,C35A5.11,Q5FC61, D5MCR8,,,,,,,,,,,,,,,,,,,,,
WBGene00044025,T01G1.4,Q5FC21,,,,,,,,,,,,,,,,,,,,,,
WBGene00044026,W02B12.15,A7LPG5, Q5FC71,,,,,,,,,,,,,,,,,,,,,
WBGene00044027,F27E5.8,Q5FC78,,,,,,,,,,,,,,,,,,,,,,
WBGene00044028,F33H1.6,Q5FC76,,,,,,,,,,,,,,,,,,,,,,
WBGene00044029,C05D12.7,Q5FC75,,,,,,,,,,,,,,,,,,,,,,
WBGene00044030,Y17G7B.23,E1NZ06, E1NZ05,,,,,,,,,,,,,,,,,,,,,
WBGene00044031,F49C5.9,Q5FC35,,,,,,,,,,,,,,,,,,,,,,
WBGene00044032,T21B4.17,Q5FC44,,,,,,,,,,,,,,,,,,,,,,
WBGene00044034,Y38E10A.28,Q5GMH8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044035,F27E5.7,A5Z2S2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044036,ZK673.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044037,ZK892.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044038,C47G2.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044040,F54D5.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044041,F57G9.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044042,Y46G5A.37,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044043,Y46G5A.38,G8JLY0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044044,C08B6.14,G5EGR0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044045,R11G10.3,G5EEI3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044046,ZK666.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044047,Y57A10C.11,Q5GMI1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044048,F57G9.7,G5EBZ3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044049,C41C4.10,Q5FC79, A0A131MBC0,,,,,,,,,,,,,,,,,,,,,
WBGene00044051,Y57A10A.37,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044052,Y57A10C.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044053,C01G12.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044054,C04H5.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044056,Y53F4B.40,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044057,F18A11.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044058,F17B5.6,Q5FC46,,,,,,,,,,,,,,,,,,,,,,
WBGene00044059,T27C5.12,Q5FC32,,,,,,,,,,,,,,,,,,,,,,
WBGene00044061,R11B5.1,Q21928,,,,,,,,,,,,,,,,,,,,,,
WBGene00044062,T14D7.3,Q94057,,,,,,,,,,,,,,,,,,,,,,
WBGene00044063,ZK430.2,Q23493,,,,,,,,,,,,,,,,,,,,,,
WBGene00044065,W09G3.3,Q7YTU9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044066,Y40B1B.3,Q9XWP5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044067,T28F3.3,Q9XUC4,,,,,,,,,,,,,,,,,,,,,,
WBGene00044068,ZK867.1,A0A5E4M3Q4,,,,,,,,,,,,,,,,,,,,,,
WBGene00044069,M03C11.4,Q21484,,,,,,,,,,,,,,,,,,,,,,
WBGene00044070,T22A3.4,Q8I4F7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044071,D2021.2,Q7Z127, H2KYE9,,,,,,,,,,,,,,,,,,,,,
WBGene00044072,ZK1128.5,Q09646,,,,,,,,,,,,,,,,,,,,,,
WBGene00044073,C34H4.3,U4PE42, U4PAV5, O45142,,,,,,,,,,,,,,,,,,,,
WBGene00044074,W02B8.6,Q5FC43,,,,,,,,,,,,,,,,,,,,,,
WBGene00044077,T18H9.7,Q95QA3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044078,T04A8.4,A0A1I6CM93, Q22133,,,,,,,,,,,,,,,,,,,,,
WBGene00044079,C34E11.3,A0A3P6PCW4, G5EGR4, D3KFT0, A0A3P6N684, A0A3P6NIF2, G5ED16, D3KFS9,,,,,,,,,,,,,,,,
WBGene00044080,D1086.10,B1Q273, Q5FC40,,,,,,,,,,,,,,,,,,,,,
WBGene00044081,D1086.11,Q5FC39, C6KRN4,,,,,,,,,,,,,,,,,,,,,
WBGene00044082,D1086.12,Q5FC37, B5U8P0, Q5FC38,,,,,,,,,,,,,,,,,,,,
WBGene00044083,B0564.1,Q9Y0V2, J7SF95,,,,,,,,,,,,,,,,,,,,,
WBGene00044084,Y54G9A.10,Q5DTE7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044085,Y105C5B.30,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044086,H02K04.2,G5EFF6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044087,C45H4.18,A0A0M9JJ66, A0A0M7RDY3,,,,,,,,,,,,,,,,,,,,,
WBGene00044088,C02A12.8,Q5F4V4,,,,,,,,,,,,,,,,,,,,,,
WBGene00044089,C02A12.9,Q5F4V3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044090,C02A12.10,Q5F4V2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044091,R09E12.8,Q5F4U8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044092,F30B5.8,Q5DX38,,,,,,,,,,,,,,,,,,,,,,
WBGene00044093,F30B5.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044094,ZK265.9,Q5CZ37,,,,,,,,,,,,,,,,,,,,,,
WBGene00044095,T27C5.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044096,T27C5.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044097,Y57G11A.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044099,Y19D10A.15,G5EFQ7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044100,F20E11.15,Q5CZ36,,,,,,,,,,,,,,,,,,,,,,
WBGene00044101,F20E11.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044102,ZC455.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044103,F54B8.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044104,F54B8.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044105,F54B8.16,Q5CZ33,,,,,,,,,,,,,,,,,,,,,,
WBGene00044106,C31A11.10,Q5CZ34,,,,,,,,,,,,,,,,,,,,,,
WBGene00044107,F58G6.9,A5JYS6, C6KRJ4, Q5CZ44,,,,,,,,,,,,,,,,,,,,
WBGene00044109,K02E11.10,Q5FC49,,,,,,,,,,,,,,,,,,,,,,
WBGene00044112,F47B8.12,Q58A99,,,,,,,,,,,,,,,,,,,,,,
WBGene00044113,C54F6.15,Q5CCI7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044114,C06B3.12,Q58AA2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044115,C06B3.13,Q58AA1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044116,C06B3.14,Q58AA0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044117,F26G5.12,Q5CCI6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044119,C07G3.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044120,C36B1.13,Q58A97,,,,,,,,,,,,,,,,,,,,,,
WBGene00044121,C35C5.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044122,T28B8.6,Q58A94,,,,,,,,,,,,,,,,,,,,,,
WBGene00044124,C39H7.8,Q5BHI1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044125,C39H7.9,H2KYC0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044126,F38E1.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044127,BE10.5,Q58A90,,,,,,,,,,,,,,,,,,,,,,
WBGene00044128,BE10.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044129,C01B9.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044130,C05B5.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044131,Y45G12C.16,Q95X12,,,,,,,,,,,,,,,,,,,,,,
WBGene00044132,C23H4.8,Q564Y0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044133,C44C10.12,Q565B1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044134,D1025.10,Q564S7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044135,F08G12.11,Q565C5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044136,F23D12.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044137,F28H6.8,Q56VZ1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044138,F31F6.8,Q565B0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044139,F42D1.4,Q564V8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044140,F42F12.11,Q565B6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044141,H03G16.6,Q564R8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044142,H13N06.7,Q564P8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044143,K09E9.4,Q564X6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044144,M153.4,Q565C3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044145,M163.9,Q564X3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044146,M163.10,Q564X5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044147,M163.11,Q564X4,,,,,,,,,,,,,,,,,,,,,,
WBGene00044148,T08D10.4,Q565C7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044149,T24D5.6,G5ED72,,,,,,,,,,,,,,,,,,,,,,
WBGene00044150,VB0395L.1,Q566A9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044151,W04G3.12,Q565B8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044152,W04G3.10,Q565C0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044153,W04G3.11,Q565B9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044154,Y7A5A.10,Q56VY7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044155,Y7A5A.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044156,Y66C5A.1,Q56VZ6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044157,Y66C5A.2,Q56VZ5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044158,Y53C12A.8,A0A7R9XMR8, Q564Q3,,,,,,,,,,,,,,,,,,,,,
WBGene00044159,F26C11.4,Q565D0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044160,W10C6.2,Q564Q5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044161,C47G2.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044162,F49C5.10,Q564T9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044163,F49C5.11,H9G320, D6R8X6, D6R8X7,,,,,,,,,,,,,,,,,,,,
WBGene00044164,Y46G5A.39,Q56VY5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044166,C54C6.7,Q564Y9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044167,C36A4.11,Q565C6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044168,M05D6.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044169,C06C3.10,A0A8S4QGG3, A5JYR0,,,,,,,,,,,,,,,,,,,,,
WBGene00044170,Y51B9A.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044171,Y54E2A.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044174,C12D8.18,Q565A0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044175,C12D8.19,Q564Z9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044176,C30G7.2,H2FLI3, Q564Y4,,,,,,,,,,,,,,,,,,,,,
WBGene00044177,C30G7.3,Q564Y3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044178,C30G7.4,Q564Y2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044179,C30G7.5,Q564Y1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044180,C47E8.11,Q564Z2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044181,F09C6.11,F5GUF4, F5GUF3,,,,,,,,,,,,,,,,,,,,,
WBGene00044182,F09C6.12,Q564U8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044183,F09C6.13,Q564U7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044184,F11A5.16,Q564R5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044185,F14F8.14,Q564R9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044187,F25C8.5,Q564U4,,,,,,,,,,,,,,,,,,,,,,
WBGene00044188,F28F8.9,D7SFP0, D7SFP1, Q564W2,,,,,,,,,,,,,,,,,,,,
WBGene00044189,F36D3.14,Q564U2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044191,F43D2.6,Q564S3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044192,F46B6.13,Q565A5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044193,F47B8.13,Q564Y8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044194,F47B8.14,Q564Y7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044195,F49A5.10,Q564U1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044196,F55C9.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044197,F55C9.13,Q564T6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044198,F56H9.6,Q564Z3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044199,F57B1.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044200,H37A05.4,Q56W03, A0A061AJ57,,,,,,,,,,,,,,,,,,,,,
WBGene00044201,H39E23.3,Q564Q6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044202,K10G4.10,Q564R7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044203,T02E9.6,G5ECP5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044204,T07C12.14,Q564Z8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044205,T13F3.8,Q564Q7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044206,T26H5.9,Q564T4, N1NV05,,,,,,,,,,,,,,,,,,,,,
WBGene00044207,Y6G8.5,Q564Q9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044208,Y6G8.6,Q564R0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044209,Y32F6A.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044210,Y51A2D.21,Q56VZ7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044211,Y60A3A.25,Q56VX9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044212,Y68A4A.13,Q56VZ3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044213,Y102A5C.36,D6VPA6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044215,ZK228.10,Q564T2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044216,C47E8.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044217,F23D12.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044218,F23H12.10,A0A1E1JKL0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044219,F28F8.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044220,Y102A5C.35,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044221,F41G3.18,Q58AU9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044222,T16G12.10,G8JZ70,,,,,,,,,,,,,,,,,,,,,,
WBGene00044224,F17C8.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044225,C38D4.10,A0A1E1JKK5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044226,K08E5.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044227,C07A9.13,Q565D5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044228,T03F6.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044229,T03F6.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044230,C36E8.6,Q565D3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044232,C18D11.7,G5ED70,,,,,,,,,,,,,,,,,,,,,,
WBGene00044233,Y56A3A.36,Q56VX7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044234,Y111B2A.37,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044235,C06A1.7,Q565C8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044236,C17E4.11,Q564W8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044237,C17H1.10,Q564S0,,,,,,,,,,,,,,,,,,,,,,
WBGene00044238,C30H6.12,H9G2Z6, H9G2Z7,,,,,,,,,,,,,,,,,,,,,
WBGene00044239,C33D9.10,Q565B5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044240,C47E12.14,Q565B2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044241,C53D6.11,Q565A7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044242,C54C8.12,Q564S8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044243,F16C3.4,G5EDK2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044244,F26D10.13,Q564W9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044245,F32A7.8,Q564S6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044246,F36D1.10,Q564U3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044247,F36H2.4,Q564V9,,,,,,,,,,,,,,,,,,,,,,
WBGene00044249,F55B11.6,Q564S1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044250,F56G4.7,Q564T5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044251,F59C6.12,Q564X7,,,,,,,,,,,,,,,,,,,,,,
WBGene00044253,M117.6,Q565A1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044256,Y45F10C.6,Q52GX5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044257,Y45F10D.16,Q56VZ8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044258,Y57G11C.51,Q564Q2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044259,Y73F8A.36,Q56VX6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044260,Y87G2A.19,Q56VY4,,,,,,,,,,,,,,,,,,,,,,
WBGene00044261,Y87G2A.20,Q56VY3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044262,Y95D11A.2,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044263,Y105C5A.26,Q56VY2,,,,,,,,,,,,,,,,,,,,,,
WBGene00044264,Y105E8A.32,Q56VX5,,,,,,,,,,,,,,,,,,,,,,
WBGene00044265,Y105E8B.11,Q56VX3,,,,,,,,,,,,,,,,,,,,,,
WBGene00044266,ZK39.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044267,F41D3.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044268,T27E7.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044270,F35E2.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044271,H12D21.12,G5EDJ8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044272,H12D21.13,G5EDP8,,,,,,,,,,,,,,,,,,,,,,
WBGene00044273,H12D21.14,G5EC79,,,,,,,,,,,,,,,,,,,,,,
WBGene00044274,H12D21.15,G5EC79,,,,,,,,,,,,,,,,,,,,,,
WBGene00044275,Y50E8A.17,Q56VY1,,,,,,,,,,,,,,,,,,,,,,
WBGene00044276,T06E4.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044277,Y39G10AR.23,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00044278,F09C6.14,Q564U6,,,,,,,,,,,,,,,,,,,,,,
WBGene00044279,T24A6.21,N.A.,,,,,,,,,,,,,,,,,,,,,,
